Year,Pick,Class,DD Age,Height,Player,Team,Conference,Role,All-Rookie,All-Defense,All-NBA,RAPM,O SOS,D SOS,NET SOS,O Possessions,D Possessions,Games Played,Min%,PRPG!,D-PRPG,BPM,OBPM,DBPM,ORtg,D-Rtg,NetRtg,eFG,TS,OR,DR,Usg,Ast,Ast/Usg,TO,TOV/Usg,A:U x TO:U,A/TO,Blk,Stl,STOCK%,FC/40,Dunk FGM,Dunk FGA,Dunk%,Dunk Freq,Dunk Ast'd  %,Rim FGM,Rim FGA,Rim%,Rim Freq,rim diff vs T100,Rim Ast'd %,Far2 FGM,Far2 FGA,Far2%,Far2 Freq,Far2 Ast'd %,FTM,FTA,FT%,FTR,2PT FGM,2PT FGA,2PT%,2PT Freq,3PR,3P/100,3PT FGM,3PT FGA,3PT%,Three Ast'd %,TOT FGA,Total Ast'd %,Moreyball,FTA/100,Dunks/100,Rim Attmepts/100,Far 2 Attempts/100,Unassited Rim Makes/100,Unassited Far 2 Makes/100,Unassited 3 Makes/100,Unassited Points/100,Rim:NonRim,vs T100,Games Played vs T100,Min% vs T100,PRPG! vs T100,D-PRPG vs T100,BPM vs T100,OBPM vs T100,DBPM vs T100,ORtg vs T100,D-Rtg vs T100,NetRtg vs T100,eFG vs T100,TS vs T100,OR vs T100,DR vs T100,Usg vs T100,Ast vs T100,Ast/Usg vs T100,TO vs T100,A/TO vs T100,Blk vs T100,Stl vs T100,FTR vs T100,FC/40 vs T100,Dunk FGM vs T100,Dunk FGA vs T100,Dunk% vs T100,Dunk Freq vs T100,Rim FGM vs T100,Rim FGA vs T100,Rim% vs T100,Rim Freq vs T100,Far2 FGM vs T100,Far2 FGA vs T100,Far2% vs T100,Far2 Freq vs T100,FTM vs T100,FTA vs T100,FT% vs T100,2PT FGM vs T100,2PT FGA vs T100,2PT% vs T100,2PT Freq vs T100,3PR vs T100,3P/100 vs T100,3PT FGM vs T100,3PT FGA vs T100,3PT% vs T100,Total FGA vs T100,COMBINE,POSITION,HEIGHT_WO_SHOES,HEIGHT_WO_SHOES_FT_IN,HEIGHT_W_SHOES,HEIGHT_W_SHOES_FT_IN,WEIGHT,WINGSPAN,WINGSPAN_FT_IN,STANDING_REACH,STANDING_REACH_FT_IN,BODY_FAT_PCT,HAND_LENGTH,HAND_WIDTH,BENCH_PRESS,STANDING_VERTICAL_LEAP,MAX_VERTICAL_LEAP,LANE_AGILITY_TIME,THREE_QUARTER_SPRINT,MODIFIED_LANE_AGILITY_TIME,BMI,PLAYTYPE,off_style_rim_attack,Rim Attack Vol,Rim Attack PPP,_off_style_attack_kick,Attack & Kick Vol,Attack & Kick PPP,pctile_off_style_perimeter_sniper,Ast 3 Vol,Ast 3 PPP,off_style_dribble_jumper_pct,OTD 3 Vol,OTD 3 PPP,off_style_mid_range_pct,Mid Range Vol,Mid Range PPP,pctile_off_style_hits_cutter_pct,Hits Cutter Vol,Hits Cutter PPP,pctile_off_style_perimeter_cut_pct,Perimeter Cutter Vol,Perimeter Cutter PPP,pctile_off_style_pnr_passer_pct,PNR Passer Vol,PNR Passer PPP,pctile_off_style_big_cut_roll_pct,PnR Roller Vol,PnR Roller PPP,pctile_off_style_post_up_pct,Post Up Vol,Post Up PPP,pctile_off_style_post_kick_pct,Inside Out Vol,Inside Out PPP,pctile_off_style_pick_pop_pct,Pick & Pop Vol,Pick & Pop PPP,pctile_off_style_high_low_pct,High Low Vol,High Low PPP,pctile_off_style_reb_scramble_pct,Reb & Scramble Vol,Reb & Scramble PPP,transition_pct,Transition Vol,Transition PPP,pctile_off_style_rim_attack_pct,Rim Attack Vol%,Rim Attack PPP%,pctile_off_style_attack_kick_pct,Attack & Kick Vol%,Attack & Kick PPP%,pctile_off_style_perimeter_sniper_pct,Ast 3 Vol%,Ast 3 PPP%,pctile_off_style_dribble_jumper_pct,OTD 3 Vol%,OTD 3 PPP%,pctile_off_style_mid_range_pct,Mid Range Vol%,Mid Range PPP%,pctile_off_style_hits_cutter_pct.1,Hits Cutter Vol%,Hits Cutter PPP%,pctile_off_style_perimeter_cut_pct.1,Perimeter Cutter Vol%,Perimeter Cutter PPP%,pctile_off_style_pnr_passer_pct.1,PNR Passer Vol%,PNR Passer PPP %,pctile_off_style_big_cut_roll_pct.1,PnR Roller Vol%,PnR Roller PPP%,pctile_off_style_post_up_pct.1,Post Up Vol%,Post Up PPP%,pctile_off_style_post_kick_pct.1,Inside Out Vol%,Inside Out PPP%,pctile_off_style_pick_pop_pct.1,Pick & Pop Vol%,Pick & Pop PPP%,pctile_off_style_high_low_pct.1,High Low Vol%,High Low PPP%,pctile_off_style_reb_scramble_pct.1,Reb & Scramble Vol%,Reb & Scramble PPP%,transition_pct.1,Transition Vol%,Transition PPP%,DOB,stops,pfr,adrtg,adjoe,Hometown,rec_rank,adjusted pace,mp
2016,15,So,23.2339,80,Justin Jackson,North Carolina,ACC,Wing F,No,No,No,,,,,2149.061782,,40,70.9,3.7,3.1,6.5,5.3,1.2,119,98.2,20.8,50.8,52.8,7.2,7.9,20.4,16.3,0.799,10.6,0.52,0.42,2.6,1.6,1.3,2.9,2.4,12,12,1,0.03,91.67,100,149,0.671,0.36,-2.30%,71,59,146,0.404,0.35,32.2,64,96,0.667,23.1,159,296,0.537,0.71,0.288,6,35,120,0.292,91.43,416,62.89,0.648,4.467065619,0.5583832024,6.933258097,6.793662296,1.349426073,1.861370405,0.1395725346,6.840310559,0.56,,29,73.5,4.1,3.1,6.5,5.4,1.1,119.1,99.2,19.9,50.7,53.7,6.8,7.9,20.6,15.6,0.757,11.8,2.2,1.6,1.2,24.5,2.5,10,10,1,0.03,77,111,0.694,0.36,36,103,0.35,0.34,57,75,0.76,113,215,0.526,0.7,29.7,6.2,28,91,0.308,306,,PF,78,6' 6'',78.75,6' 6.75'',229.4,87,7' 3'',105,8' 9'',8.9,9,9.5,,,,,,,26.50693623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1995-03-28,174.176,2.4,98.1664,125.597,"Spring, TX",98.4,70.7775686,30.3636
2011,53,Jr,23.2284,78,DeAndre Liggins,Kentucky,SEC,Wing G,No,No,No,,,,,1860.122697,,38,78.8,2.1,4.1,4.8,1,3.8,106.5,90.6,15.9,49.2,52.3,2.2,11.8,15.9,14.2,0.893,17.3,1.09,0.97,1.7,2.3,2.3,4.6,3.1,6,8,0.75,0.03,16.67,42,73,0.575,0.28,2.60%,23.81,34,99,0.343,0.38,11.76,68,105,0.648,39.8,76,172,0.442,0.65,0.348,4.6,36,92,0.391,97.22,264,43.75,0.628,5.644788925,0.3225593672,3.9244723,5.322229558,1.720305873,1.612882852,0.05380290244,6.827786156,0.38,,25,79.2,1.6,4.1,4.2,0.3,3.9,100.1,91.1,9,47,51.2,1.6,12,15.4,11.8,0.766,19.6,1.3,2.9,2.3,39,3.5,5,6,0.833,0.04,28,51,0.549,0.31,19,60,0.317,0.37,45,64,0.703,47,111,0.423,0.68,32.3,4.1,20,53,0.377,164,,SF-SG,77,6' 5'',78.25,6' 6.25'',202.2,83,6' 11'',103.5,8' 7.5'',5,8.75,10,6,27,31,,3.33,,23.97480182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1988-03-31,220.706,3.1,90.5957,105.39,"Henderson, NV",93.4,64.8352282,30.2
2018,26,So,21.2735,76,Landry Shamet,Wichita St.,Amer,Scoring PG,Yes,No,No,,,,,1949.481084,,32,76.3,5,3,7.7,7.3,0.4,127.5,102,25.5,62.2,65.5,1.6,9.7,21,28.8,1.371,17.9,0.85,1.17,2.5,0.7,1.3,2,2.4,6,7,0.857,0.02,16.67,51,77,0.662,0.24,1.60%,52.94,19,49,0.388,0.16,10.53,85,103,0.825,32.7,70,125,0.56,0.4,0.603,10.7,84,190,0.442,79.76,315,62.34,0.843,5.283457266,0.3077742097,3.949769024,2.513489379,1.231127616,0.8719910204,0.8721090006,6.822564275,0.32,,16,85.7,5.5,3.4,8,7.6,0.4,120.8,101.3,19.5,60.9,64.6,1.7,10.4,22.5,29,1.289,19.7,1.9,0.4,1.2,35.6,1.6,3,4,0.75,0.02,31,48,0.646,0.28,12,27,0.444,0.16,51,62,0.823,43,74,0.581,0.43,57.5,10.5,42,100,0.42,174,,PG,76,6' 4'',77.25,6' 5.25'',188.6,78.75,6' 6.75'',100,8' 4'',4.85,8,9,8,31,39.5,11.26,3.11,3.21,22.95460526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1997-03-13,169.509,2.4,102.028,133.749,"Kansas City, MO",70.6,68.8494728,35.3939
2013,26,So,20.5069,78,P.J. Hairston,North Carolina,ACC,Wing G,No,No,No,,,,,1863.371321,,33,56.2,4.1,2.9,11.7,9.8,1.8,119.8,92.6,27.2,55.1,58.5,8.5,11.3,25.2,10.6,0.421,10.7,0.42,0.18,1.1,1.8,2.8,4.6,3.1,9,13,0.692,0.04,55.56,35,59,0.593,0.16,-3.70%,22.86,34,83,0.41,0.23,32.35,86,111,0.775,30.7,69,142,0.486,0.39,0.608,15.6,87,220,0.395,89.66,362,62.18,0.768,5.956944747,0.48299552,3.166303965,4.454292018,1.448932894,1.234375551,0.4827701221,6.814927255,0.19,,21,64.2,4.6,2.8,11,9.5,1.5,116.8,96.9,19.9,53,56.6,8.1,11.6,25.3,10.4,0.411,9.7,1.1,1.5,3.1,32,3,7,8,0.875,0.03,29,46,0.63,0.19,18,48,0.375,0.19,60,79,0.759,47,94,0.5,0.38,61.9,15.6,56,153,0.366,247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1992-12-24,157.897,3.1,92.6474,134.116,"Chatham, VA",97.6,70.017512,32.2581
2017,48,So,22.6699,78,Terance Mann,Florida St.,ACC,Wing G,No,No,No,,,,,1995.723726,,35,62.6,2.6,3,5.2,2.8,2.4,120.1,95,25.1,59.3,61.2,8.6,11.5,16.1,10.9,0.677,16.4,1.02,0.69,1.4,0.7,2.2,2.9,3.7,25,26,0.962,0.13,64,83,120,0.692,0.61,1.10%,42.17,23,55,0.418,0.28,13.04,59,89,0.663,44.9,107,175,0.611,0.88,0.116,1.4,7,23,0.304,100,198,39.82,0.726,4.459535098,1.252678398,6.012856311,2.755892476,2.405087407,1.002182804,0,6.814540422,1.54,,22,63.4,2.7,3,5.4,3.1,2.3,115,95.6,19.4,57.3,58.4,9.3,9.8,16.5,10.3,0.624,16.5,1.2,0.8,2.3,48.8,3.7,13,13,1,0.11,47,69,0.681,0.56,13,37,0.351,0.3,36,60,0.6,60,106,0.566,0.86,13.8,1.7,7,17,0.412,123,,SG-SF,76.75,6' 4.75'',78.5,6' 6.5'',204.6,79.75,6' 7.75'',101,8' 5'',4,9.5,9.25,6,32.5,38.5,11.51,3.3,3.14,24.41766809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1996-10-18,159.719,3.7,94.9721,117.745,"Lowell, MA",80.2,71.429868,31.931
2013,55,So,23.1736,81,Cady Lalanne,Massachusetts,A10,C,No,No,No,,,,,1233.295819,,32,53.3,2.1,2.5,2.2,1.9,0.3,111.1,94.7,16.4,55.7,59.4,15.2,21.2,19,2.3,0.121,18.8,0.99,0.12,0.2,6.2,1,7.2,4.4,26,26,1,0.14,92.31,97,151,0.642,0.82,0.90%,57.73,4,24,0.167,0.13,75,64,89,0.719,48.4,101,175,0.577,0.95,0.049,0.7,1,9,0.111,100,184,58.82,0.869,7.216435721,2.108172233,12.24361566,1.946005138,3.324579503,0.08108354743,0,6.811326102,4.58,,18,60.1,2.5,2.7,3.1,2.3,0.8,109.4,94.5,14.9,53.6,57.7,14.5,21.8,19.9,2.9,0.146,18.2,0.2,6.3,1.4,42.7,4.5,13,13,1,0.1,62,98,0.633,0.79,3,17,0.176,0.14,39,53,0.736,65,115,0.565,0.93,7.3,1.2,1,9,0.111,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1992-04-22,150.269,4.4,94.6767,113.141,"Orlando, FL",64.2,69.8751172,22.0625
2018,6,Fr,20.329,77,Jarrett Culver,Texas Tech,B12,Wing G,No,No,No,,,,,1837.409934,,37,65.6,2.7,3.9,7.5,3.9,3.6,109.6,87.1,22.5,53.9,55.9,4.8,16.1,21.3,12.9,0.606,15.8,0.74,0.45,1.1,3.2,2.5,5.7,3.1,16,17,0.941,0.05,56.25,78,130,0.6,0.41,5.40%,38.46,12,45,0.267,0.14,16.67,70,108,0.648,34,89,174,0.511,0.55,0.453,8.6,55,144,0.382,94.55,318,57.93,0.863,5.877839127,0.8707909818,7.075176727,2.449099636,2.612438255,0.5442225939,0.163137248,6.802733441,0.69,,28,69.3,2.6,3.8,6.1,3.2,2.9,104.9,90.1,14.8,52.8,55,4.9,16.7,21.3,11.8,0.554,18.2,0.9,3.2,1.8,32.1,3.5,10,11,0.909,0.04,53,97,0.546,0.39,11,39,0.282,0.16,52,79,0.658,64,136,0.471,0.55,44.7,8.3,44,110,0.4,246,,SG,77.25,6' 5.25'',78.75,6' 6.75'',194.2,81.5,6' 9.5'',100.5,8' 4.5'',5,8.25,8.5,,,,,,,22.87744787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1999-02-20,204.225,3.1,87.1034,116.986,"Lubbock, TX",37.8,66.3469915,29.9394
2013,22,Fr,19.9676,77,Jordan Adams,UCLA,P12,Combo G,No,No,No,,,,,1857.446512,,33,70.4,4.1,3.7,8.5,4.7,3.8,114.9,91.8,23.1,50.9,57.2,2.4,11.2,22.4,11.3,0.504,10.3,0.46,0.23,1.5,1.1,4.2,5.3,2.8,0,0,0,0,0,54,73,0.74,0.2,-2.20%,53.7,65,147,0.442,0.4,50.77,129,153,0.843,41.5,119,219,0.543,0.59,0.407,8.6,46,150,0.307,91.3,369,63.03,0.607,8.237114715,0,3.930126629,7.914090609,1.346041452,1.722768316,0.215457079,6.783990772,0.25,,21,71.4,3.9,3.9,8.5,4.3,4.2,108.6,91.4,17.2,47.6,53.8,2.4,11,22.8,10.1,0.443,10.2,1.2,1.2,4.5,40.8,3.1,0,0,0,0,32,42,0.762,0.17,42,104,0.404,0.42,83,102,0.814,74,146,0.507,0.58,41.6,9,30,104,0.288,250,,SG,75.5,6' 3.5'',76.75,6' 4.75'',208.8,82,6' 10'',102,8' 6'',10.8,8.5,7.5,,24.5,29.5,12.13,3.5,3.05,25.75087058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1994-07-08,212.973,2.8,91.8005,124.531,"Mouth Of Wilson, VA",87.4,68.2849475,32.9714
2017,20,So,22.2948,77,Matisse Thybulle,Washington,P12,Combo G,No,Yes,No,,,,,1651.979636,,31,74.5,1.7,2.7,2.8,0.5,2.3,106.7,103.4,3.3,55,57.5,2.9,8.7,16.9,10.3,0.609,22.2,1.31,0.8,0.9,2.2,3.9,6.1,3.9,10,12,0.833,0.05,10,27,48,0.563,0.18,6.30%,18.52,37,82,0.451,0.31,32.43,37,44,0.841,16.9,64,130,0.492,0.5,0.502,7.8,53,131,0.405,88.68,261,54.7,0.682,2.663471089,0.6053343385,2.905604825,4.963741575,1.331711331,1.513390326,0.3631763897,6.779732484,0.23,,19,75.4,1.3,2.5,1.6,-0.2,1.8,100.4,105.9,-5.5,52.8,54.6,2.3,7.8,16.3,9.8,0.601,23.2,0.8,1.9,3.5,11.3,4,3,4,0.75,0.03,13,26,0.5,0.16,20,48,0.417,0.3,15,18,0.833,33,74,0.446,0.47,53.5,8.3,34,85,0.4,159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1997-03-04,185.235,3.9,103.387,104.539,"Issaquah, WA",79.4,71.2828937,29.9032
2017,53,Fr,22.3222,72,Cassius Winston,Michigan St.,B10,Pure PG,No,No,No,,,,,1651.983161,,35,51.5,2.1,2.4,3.3,2.1,1.2,106.1,96.4,9.7,49.7,54.8,1,8.6,23.5,46.7,1.987,26.5,1.13,2.25,2.4,0.7,2.1,2.8,4,0,0,0,0,0,33,62,0.532,0.34,-4.70%,21.21,17,50,0.34,0.27,29.41,55,70,0.786,38.5,50,111,0.45,0.61,0.39,5.7,27,71,0.38,55.56,182,35.06,0.73,4.237331327,0,3.75306489,3.026665234,1.573908295,0.7264178161,0.7263270161,6.77963327,0.51,,25,49.6,1.7,2.3,2.1,1.1,1,100.4,96.1,4.3,49.6,55,1,9.2,22.6,39.5,1.748,28.9,1.9,0.6,1.7,37,4.2,0,0,0,0,22,38,0.579,0.32,7,30,0.233,0.25,36,44,0.818,29,67,0.433,0.56,43.7,6.2,20,52,0.385,119,,PG,72.5,6'0.50'',73.5,6'1.50'',196,78,6'6.00'',97,8'1.00'',9,8.75,8.25,,24,28,11.15,3.61,2.74,26.21412604,,0.1505,0.0374,0.7842,0.1161,0.0289,0.9534,0.2714,0.0675,1.2179,0.0972,0.0242,1.0967,0.0304,0.0076,0.537,0.0276,0.0069,1.0527,0.0164,0.0041,1.2108,0.0397,0.0099,1.0756,0,0,0,0.0058,0.0014,0.5703,0,0,0,0,0,0,0,0,0,0.0355,0.0088,1.3,0.2092,0.052,1.0535,0.28358209,0.32950631,0.51205511,0.48074369,0.47808765,0.45816733,0.83274021,0.87307236,0.93950178,0.84272997,0.75074184,0.90504451,0.02423263,0.01615509,0.10016155,0.08713693,0.0373444,0.62655602,0.00612245,0.00204082,0.65714286,0.14016736,0.12970711,0.82426778,0.00369004,0.00369004,0.00369004,0.00210084,0.00210084,0.10714286,0.00393701,0.00393701,0.00393701,0.00632911,0.00632911,0.00632911,0.01754386,0.01754386,0.01754386,0.10913706,0.05076142,0.74238579,0.93170234,0.88175331,0.25280326,1998-02-28,123.435,4,96.4158,116.506,"Detroit, MI",94,66.7574486,28.2812
2012,42,So,20.6438,76,Doron Lamb,Kentucky,SEC,Wing G,No,No,No,,,,,2037.623766,,40,78.1,4.8,3.6,6.2,5,1.2,127.4,94.5,32.9,57.7,62.4,1.5,7.7,18.1,8.8,0.486,11.6,0.64,0.31,1.4,0.2,0.9,1.1,2.3,0,0,0,0,0,52,79,0.658,0.21,6.60%,40.38,47,127,0.37,0.34,25.53,123,149,0.826,40.4,99,206,0.481,0.56,0.442,7.8,76,163,0.466,97.37,369,61.14,0.652,7.312439249,0,3.877065105,6.232750233,1.521497762,1.717731241,0.09809465484,6.772741971,0.27,,23,81.2,4.3,3.5,4.2,3.7,0.5,116,96.8,19.2,53.4,58.7,1.2,5.7,18.5,6.5,0.351,14.2,0.8,0.1,1,47.8,2.4,0,0,0,0,29,49,0.592,0.24,23,68,0.338,0.33,77,99,0.778,52,117,0.444,0.57,43.5,7.4,39,90,0.433,207,,SG-PG,75.25,6' 3.25'',76.75,6' 4.75'',199.4,78.75,6' 6.75'',98.5,8' 2.5'',6.7,8.5,8.75,2,29,33.5,11.12,3.41,,24.75525877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1991-11-06,165.412,2.3,94.5496,130.249,"Queens Village, NY",95.4,65.2691252,31.2188
2014,55,Jr,23.1736,81,Cady Lalanne,Massachusetts,A10,C,No,No,No,,,,,1668.785837,,33,72.2,2.4,3.7,3.7,1.8,1.9,108.8,93.8,15,55.7,58.5,12.1,17.4,18.8,1.2,0.064,18.2,0.97,0.06,0.1,6.9,1,7.9,3.6,29,32,0.906,0.12,86.21,130,202,0.644,0.77,2.50%,63.08,13,52,0.25,0.2,46.15,82,122,0.672,46.6,143,254,0.563,0.97,0.031,0.5,2,8,0.25,50,262,61.38,0.801,7.310704422,1.737790395,12.10460896,3.11603795,2.876103028,0.419496609,0.05992380673,6.770970694,3.37,,18,74.3,1.8,3.9,3.2,0.9,2.3,100.3,92.3,8,52.8,54.3,11.8,17.2,18.1,2.1,0.116,20.2,0.2,6.2,1,36.6,4.2,15,17,0.882,0.12,65,105,0.619,0.74,10,35,0.286,0.25,31,52,0.596,75,140,0.536,0.99,1.4,0.2,0,2,0,142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1992-04-22,199.749,3.6,93.7575,112.345,"Orlando, FL",64.2,69.8236679,28.9697
2011,35,So,20.9395,80,Tyler Honeycutt,UCLA,P12,Stretch 4,No,No,No,,,,,1534.355152,,33,83.9,2.1,4.5,6.5,3.1,3.3,97.9,90.4,7.5,48.3,51.9,5.3,17.8,21.7,16.8,0.774,23.6,1.09,0.84,0.9,5.6,1.5,7.1,1.8,17,20,0.85,0.06,82.35,57,98,0.582,0.28,0.60%,54.39,32,105,0.305,0.3,53.12,78,106,0.736,29.9,89,203,0.438,0.57,0.428,7.8,55,152,0.362,87.27,355,66.67,0.708,6.90843967,1.107957306,6.387047997,6.843265711,1.694373038,0.9777136656,0.456315475,6.713119832,0.38,,22,88.4,2.8,4.4,7.1,3.7,3.4,100.9,92.4,8.5,48.7,53.1,5.5,17.5,21,16.1,0.767,22.8,1,5.1,1.5,34.5,2,7,9,0.778,0.04,34,59,0.576,0.25,22,78,0.282,0.34,61,80,0.762,56,137,0.409,0.59,40.9,7.1,38,95,0.4,232,,SF,78.75,6' 6.75'',80.25,6' 8.25'',186.8,81,6' 9'',105,8' 9'',5.3,8.5,9.5,,30,37,11.68,3.07,,21.17537314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1990-07-15,234.231,1.8,90.4441,104.071,"Sylmar, CA",94,65.1463629,28.5484
2012,34,So,22.7055,78,Anthony Brown,Stanford,P12,Wing G,No,No,No,,,,,1579.131633,,37,58.9,1.1,3,2,0.4,1.6,98.8,91.5,7.3,47.4,49.5,4.2,15.5,18.8,8.5,0.452,17.3,0.92,0.42,0.8,0.5,1.5,2,2.9,4,5,0.8,0.02,0,26,46,0.565,0.17,6.50%,19.23,38,102,0.373,0.38,39.47,45,72,0.625,26.9,64,148,0.432,0.55,0.448,8,42,120,0.35,85.71,268,52.83,0.618,4.559467907,0.2533037726,2.912993385,6.459246201,1.329857471,1.456585349,0.3800696456,6.713094577,0.21,,17,60.3,0.5,2.9,-0.2,-1.3,1.1,88,92.9,-4.9,42,44.8,4.1,14,18.9,8.2,0.434,20.6,0.6,0.2,1.4,26.4,3.5,2,3,0.667,0.02,9,18,0.5,0.14,18,48,0.375,0.38,21,33,0.636,27,66,0.409,0.53,47.2,8.2,17,59,0.288,125,,SF-SG,77.75,6' 5.75'',79.25,6' 7.25'',211,83,6' 11'',104.5,8' 8.5'',6.1,8.5,9,4,27.5,34.5,10.94,3.18,3.29,24.53787699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1992-10-10,161.912,2.9,91.5054,99.3604,"Huntington Beach, CA",87.4,66.563835,25.6471
2013,30,Fr,20.7643,81,Kyle Anderson,UCLA,P12,Wing F,No,No,No,,,,,2163.648679,,35,73.7,2.3,4.1,6.4,2.5,4,100.2,87,13.2,43,48.5,8,23,21.2,20.8,0.981,18.9,0.89,0.87,1.7,2.8,3.4,6.2,2.8,8,8,1,0.03,100,64,108,0.593,0.37,1.60%,39.06,50,147,0.34,0.5,36,86,117,0.735,39.9,114,255,0.447,0.87,0.13,2.1,8,38,0.211,87.5,293,40.98,0.5,5.407532246,0.3697457946,4.991568227,6.794078976,1.802584698,1.478983178,0.04621822432,6.701790425,0.58,,23,75.3,1.8,4.1,5.3,1.7,3.6,93.3,87.8,5.5,39.4,45.4,7.8,22.8,21.5,19.8,0.921,20.6,1.4,2.5,3.3,32.5,2.9,6,6,1,0.03,41,71,0.577,0.35,30,105,0.286,0.52,53,66,0.803,71,176,0.403,0.87,13.3,2.2,6,27,0.222,203,,SF,79.5,6' 7.5'',80.5,6' 8.5'',230.1,86.75,7' 2.75'',107.5,8' 11.5'',13.35,8.25,8.75,,,,,,,25.59397176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1993-09-20,263.563,2.8,86.9699,107.292,"Jersey City, NJ",99.6,68.2849475,36.2121
2013,7,Fr,20.3728,77,Ben McLemore,Kansas,B12,Wing G,No,No,No,,,,,2082.785114,,37,79.1,4.5,4.4,9.4,6.4,3,118.7,87.5,31.2,58.6,63.3,5,12.3,22,12.6,0.573,17.2,0.78,0.45,0.9,2.2,1.8,4,2.3,44,45,0.978,0.11,70.45,90,126,0.714,0.32,3.10%,51.11,35,100,0.35,0.25,48.57,120,138,0.87,34.5,125,226,0.553,0.57,0.435,8.6,73,174,0.42,93.15,400,66.16,0.755,6.625743532,2.112555909,6.049591921,4.801263429,2.112603921,0.8642514235,0.2400871778,6.673972223,0.46,,25,80.6,4.7,4.3,9.4,6.6,2.8,118.3,88.6,29.7,62.2,66,4.7,11,20.7,9.5,0.459,20.2,0.7,2.1,1.8,27.4,2.1,23,24,0.958,0.09,56,82,0.683,0.31,24,70,0.343,0.26,66,73,0.904,80,152,0.526,0.57,42.9,8.1,57,114,0.5,266,,SG,75.5,6' 3.5'',76.75,6' 4.75'',189.2,79.75,6' 7.75'',100.5,8' 4.5'',5,8.75,9.5,6,32.5,42,11.87,3.27,3.11,23.33364326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1993-02-11,216.163,2.3,87.5316,125.989,"Saint Louis, MO",92.4,66.3472437,33.9375
